sample_id,module_id,y_level,payload_raw,validation_payload_v4,static_valid_v4,static_quality_score_v4,postgres_parse_valid_v4,postgres_runtime_valid_v4,semantic_behavior_valid_v4,runtime_error_class_v4,evidence_tier,accepted_for_seqgan_v4,accepted_for_rf_feature_v4,accepted_for_llm_hard_case_v4
Y3_R003_C02_S05,Y3_encoded_boolean,Y3,%2829%20>%2030%29,(29 > 30),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C02_S06,Y3_encoded_boolean,Y3,(42%20%3E%2043),(42 > 43),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C03_S01,Y3_encoded_boolean,Y3,NOT%20%2885%20>%2086%29,NOT (85 > 86),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C03_S02,Y3_encoded_boolean,Y3,NOT%20(1%20%3E%202),NOT (1 > 2),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C03_S03,Y3_encoded_boolean,Y3,NOT%20%2814%20%3E%2015%29,NOT (14 > 15),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C03_S04,Y3_encoded_boolean,Y3,NOT%20%2827%20>%2010%29,NOT (27 > 10),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C03_S05,Y3_encoded_boolean,Y3,NOT%20(40%20%3E%2023),NOT (40 > 23),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C03_S06,Y3_encoded_boolean,Y3,NOT%20%2853%20%3E%2036%29,NOT (53 > 36),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C04_S01,Y3_encoded_boolean,Y3,(96%20%3E%2079)%20IS%20TRUE,(96 > 79) IS TRUE,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C04_S02,Y3_encoded_boolean,Y3,%2812%20%3E%2092%29%20IS%20TRUE,(12 > 92) IS TRUE,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C04_S03,Y3_encoded_boolean,Y3,%2825%20>%208%29%20IS%20TRUE,(25 > 8) IS TRUE,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C04_S04,Y3_encoded_boolean,Y3,(38%20%3E%2039)%20IS%20TRUE,(38 > 39) IS TRUE,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C04_S05,Y3_encoded_boolean,Y3,%2851%20%3E%2052%29%20IS%20TRUE,(51 > 52) IS TRUE,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C04_S06,Y3_encoded_boolean,Y3,%2864%20>%2065%29%20IS%20TRUE,(64 > 65) IS TRUE,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C05_S01,Y3_encoded_boolean,Y3,%2810%20%3E%2090%29%20IS%20NOT%20FALSE,(10 > 90) IS NOT FALSE,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C05_S02,Y3_encoded_boolean,Y3,%2823%20>%206%29%20IS%20NOT%20FALSE,(23 > 6) IS NOT FALSE,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C05_S03,Y3_encoded_boolean,Y3,(36%20%3E%2019)%20IS%20NOT%20FALSE,(36 > 19) IS NOT FALSE,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C05_S04,Y3_encoded_boolean,Y3,%2849%20%3E%2050%29%20IS%20NOT%20FALSE,(49 > 50) IS NOT FALSE,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C05_S05,Y3_encoded_boolean,Y3,%2862%20>%2063%29%20IS%20NOT%20FALSE,(62 > 63) IS NOT FALSE,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C05_S06,Y3_encoded_boolean,Y3,(75%20%3E%2076)%20IS%20NOT%20FALSE,(75 > 76) IS NOT FALSE,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C06_S01,Y3_encoded_boolean,Y3,CASE%20WHEN%20%2821%20>%204%29%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN (21 > 4) THEN TRUE ELSE FALSE END,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C06_S02,Y3_encoded_boolean,Y3,CASE%20WHEN%20(34%20%3E%2017)%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN (34 > 17) THEN TRUE ELSE FALSE END,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C06_S03,Y3_encoded_boolean,Y3,CASE%20WHEN%20%2847%20%3E%2030%29%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN (47 > 30) THEN TRUE ELSE FALSE END,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C06_S04,Y3_encoded_boolean,Y3,CASE%20WHEN%20%2860%20>%2061%29%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN (60 > 61) THEN TRUE ELSE FALSE END,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C06_S05,Y3_encoded_boolean,Y3,CASE%20WHEN%20(73%20%3E%2074)%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN (73 > 74) THEN TRUE ELSE FALSE END,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C06_S06,Y3_encoded_boolean,Y3,CASE%20WHEN%20%2886%20%3E%2087%29%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN (86 > 87) THEN TRUE ELSE FALSE END,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C07_S01,Y3_encoded_boolean,Y3,(32%20%3E%2015)%20AND%20(66%20%3D%2066),(32 > 15) AND (66 = 66),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C07_S02,Y3_encoded_boolean,Y3,%2845%20%3E%2028%29%20AND%20%2879%20%3D%2079%29,(45 > 28) AND (79 = 79),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C07_S03,Y3_encoded_boolean,Y3,%2858%20>%2041%29%20AND%20%2892%20=%2092%29,(58 > 41) AND (92 = 92),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C07_S04,Y3_encoded_boolean,Y3,(71%20%3E%2072)%20AND%20(8%20%3D%208),(71 > 72) AND (8 = 8),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C07_S05,Y3_encoded_boolean,Y3,%2884%20%3E%2085%29%20AND%20%2821%20%3D%2021%29,(84 > 85) AND (21 = 21),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C07_S06,Y3_encoded_boolean,Y3,%2897%20>%2098%29%20AND%20%2834%20=%2034%29,(97 > 98) AND (34 = 34),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C08_S01,Y3_encoded_boolean,Y3,%2843%20%3E%2026%29%20OR%20%2894%20%3C%3E%2094%29,(43 > 26) OR (94 <> 94),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C08_S02,Y3_encoded_boolean,Y3,%2856%20>%2039%29%20OR%20%2810%20<>%2010%29,(56 > 39) OR (10 <> 10),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C08_S03,Y3_encoded_boolean,Y3,(69%20%3E%2052)%20OR%20(23%20%3C%3E%2023),(69 > 52) OR (23 <> 23),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C08_S04,Y3_encoded_boolean,Y3,%2882%20%3E%2083%29%20OR%20%2836%20%3C%3E%2036%29,(82 > 83) OR (36 <> 36),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C08_S05,Y3_encoded_boolean,Y3,%2895%20>%2096%29%20OR%20%2849%20<>%2049%29,(95 > 96) OR (49 <> 49),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C08_S06,Y3_encoded_boolean,Y3,(11%20%3E%2012)%20OR%20(62%20%3C%3E%2062),(11 > 12) OR (62 <> 62),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C09_S01,Y3_encoded_boolean,Y3,%28%2854%20>%2037%29%20=%20TRUE%29,((54 > 37) = TRUE),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C09_S02,Y3_encoded_boolean,Y3,((67%20%3E%2050)%20%3D%20TRUE),((67 > 50) = TRUE),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C09_S03,Y3_encoded_boolean,Y3,%28%2880%20%3E%2063%29%20%3D%20TRUE%29,((80 > 63) = TRUE),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C09_S04,Y3_encoded_boolean,Y3,%28%2893%20>%2094%29%20=%20TRUE%29,((93 > 94) = TRUE),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C09_S05,Y3_encoded_boolean,Y3,((9%20%3E%2010)%20%3D%20TRUE),((9 > 10) = TRUE),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C09_S06,Y3_encoded_boolean,Y3,%28%2822%20%3E%2023%29%20%3D%20TRUE%29,((22 > 23) = TRUE),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C10_S01,Y3_encoded_boolean,Y3,"COALESCE((65%20%3E%2048),%20FALSE)","COALESCE((65 > 48), FALSE)",1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C10_S02,Y3_encoded_boolean,Y3,COALESCE%28%2878%20%3E%2061%29%2C%20FALSE%29,"COALESCE((78 > 61), FALSE)",1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C10_S03,Y3_encoded_boolean,Y3,COALESCE%28%2891%20>%2074%29%2C%20FALSE%29,"COALESCE((91 > 74), FALSE)",1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C10_S04,Y3_encoded_boolean,Y3,"COALESCE((7%20%3E%208),%20FALSE)","COALESCE((7 > 8), FALSE)",1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C10_S05,Y3_encoded_boolean,Y3,COALESCE%28%2820%20%3E%2021%29%2C%20FALSE%29,"COALESCE((20 > 21), FALSE)",1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R003_C10_S06,Y3_encoded_boolean,Y3,COALESCE%28%2833%20>%2034%29%2C%20FALSE%29,"COALESCE((33 > 34), FALSE)",1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C01_S01,Y3_encoded_boolean,Y3,53%20%3C%3D%2070,53 <= 70,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C01_S02,Y3_encoded_boolean,Y3,66%20<=%2083,66 <= 83,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C01_S03,Y3_encoded_boolean,Y3,79%20%3C%3D%2096,79 <= 96,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C01_S04,Y3_encoded_boolean,Y3,92%20%3C%3D%2091,92 <= 91,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C01_S05,Y3_encoded_boolean,Y3,8%20<=%207,8 <= 7,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C01_S06,Y3_encoded_boolean,Y3,21%20%3C%3D%2020,21 <= 20,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C02_S01,Y3_encoded_boolean,Y3,%2864%20<=%2081%29,(64 <= 81),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C02_S02,Y3_encoded_boolean,Y3,(77%20%3C%3D%2094),(77 <= 94),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C02_S03,Y3_encoded_boolean,Y3,%2890%20%3C%3D%2010%29,(90 <= 10),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C02_S04,Y3_encoded_boolean,Y3,%286%20<=%205%29,(6 <= 5),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C02_S05,Y3_encoded_boolean,Y3,(19%20%3C%3D%2018),(19 <= 18),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C02_S06,Y3_encoded_boolean,Y3,%2832%20%3C%3D%2031%29,(32 <= 31),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C03_S01,Y3_encoded_boolean,Y3,NOT%20(75%20%3C%3D%2074),NOT (75 <= 74),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C03_S02,Y3_encoded_boolean,Y3,NOT%20%2888%20%3C%3D%2087%29,NOT (88 <= 87),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C03_S03,Y3_encoded_boolean,Y3,NOT%20%284%20<=%203%29,NOT (4 <= 3),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C03_S04,Y3_encoded_boolean,Y3,NOT%20(17%20%3C%3D%2034),NOT (17 <= 34),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C03_S05,Y3_encoded_boolean,Y3,NOT%20%2830%20%3C%3D%2047%29,NOT (30 <= 47),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C03_S06,Y3_encoded_boolean,Y3,NOT%20%2843%20<=%2060%29,NOT (43 <= 60),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C04_S01,Y3_encoded_boolean,Y3,%2886%20%3C%3D%206%29%20IS%20TRUE,(86 <= 6) IS TRUE,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C04_S02,Y3_encoded_boolean,Y3,%282%20<=%2019%29%20IS%20TRUE,(2 <= 19) IS TRUE,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C04_S03,Y3_encoded_boolean,Y3,(15%20%3C%3D%2032)%20IS%20TRUE,(15 <= 32) IS TRUE,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C04_S04,Y3_encoded_boolean,Y3,%2828%20%3C%3D%2027%29%20IS%20TRUE,(28 <= 27) IS TRUE,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C04_S05,Y3_encoded_boolean,Y3,%2841%20<=%2040%29%20IS%20TRUE,(41 <= 40) IS TRUE,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C04_S06,Y3_encoded_boolean,Y3,(54%20%3C%3D%2053)%20IS%20TRUE,(54 <= 53) IS TRUE,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C05_S01,Y3_encoded_boolean,Y3,%2897%20<=%2017%29%20IS%20NOT%20FALSE,(97 <= 17) IS NOT FALSE,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C05_S02,Y3_encoded_boolean,Y3,(13%20%3C%3D%2030)%20IS%20NOT%20FALSE,(13 <= 30) IS NOT FALSE,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C05_S03,Y3_encoded_boolean,Y3,%2826%20%3C%3D%2043%29%20IS%20NOT%20FALSE,(26 <= 43) IS NOT FALSE,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C05_S04,Y3_encoded_boolean,Y3,%2839%20<=%2038%29%20IS%20NOT%20FALSE,(39 <= 38) IS NOT FALSE,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C05_S05,Y3_encoded_boolean,Y3,(52%20%3C%3D%2051)%20IS%20NOT%20FALSE,(52 <= 51) IS NOT FALSE,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C05_S06,Y3_encoded_boolean,Y3,%2865%20%3C%3D%2064%29%20IS%20NOT%20FALSE,(65 <= 64) IS NOT FALSE,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C06_S01,Y3_encoded_boolean,Y3,CASE%20WHEN%20(11%20%3C%3D%2028)%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN (11 <= 28) THEN TRUE ELSE FALSE END,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C06_S02,Y3_encoded_boolean,Y3,CASE%20WHEN%20%2824%20%3C%3D%2041%29%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN (24 <= 41) THEN TRUE ELSE FALSE END,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C06_S03,Y3_encoded_boolean,Y3,CASE%20WHEN%20%2837%20<=%2054%29%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN (37 <= 54) THEN TRUE ELSE FALSE END,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C06_S04,Y3_encoded_boolean,Y3,CASE%20WHEN%20(50%20%3C%3D%2049)%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN (50 <= 49) THEN TRUE ELSE FALSE END,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C06_S05,Y3_encoded_boolean,Y3,CASE%20WHEN%20%2863%20%3C%3D%2062%29%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN (63 <= 62) THEN TRUE ELSE FALSE END,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C06_S06,Y3_encoded_boolean,Y3,CASE%20WHEN%20%2876%20<=%2075%29%20THEN%20TRUE%20ELSE%20FALSE%20END,CASE WHEN (76 <= 75) THEN TRUE ELSE FALSE END,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C07_S01,Y3_encoded_boolean,Y3,%2822%20%3C%3D%2039%29%20AND%20%2873%20%3D%2073%29,(22 <= 39) AND (73 = 73),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C07_S02,Y3_encoded_boolean,Y3,%2835%20<=%2052%29%20AND%20%2886%20=%2086%29,(35 <= 52) AND (86 = 86),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C07_S03,Y3_encoded_boolean,Y3,(48%20%3C%3D%2065)%20AND%20(2%20%3D%202),(48 <= 65) AND (2 = 2),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C07_S04,Y3_encoded_boolean,Y3,%2861%20%3C%3D%2060%29%20AND%20%2815%20%3D%2015%29,(61 <= 60) AND (15 = 15),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C07_S05,Y3_encoded_boolean,Y3,%2874%20<=%2073%29%20AND%20%2828%20=%2028%29,(74 <= 73) AND (28 = 28),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C07_S06,Y3_encoded_boolean,Y3,(87%20%3C%3D%2086)%20AND%20(41%20%3D%2041),(87 <= 86) AND (41 = 41),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C08_S01,Y3_encoded_boolean,Y3,%2833%20<=%2050%29%20OR%20%284%20<>%204%29,(33 <= 50) OR (4 <> 4),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C08_S02,Y3_encoded_boolean,Y3,(46%20%3C%3D%2063)%20OR%20(17%20%3C%3E%2017),(46 <= 63) OR (17 <> 17),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C08_S03,Y3_encoded_boolean,Y3,%2859%20%3C%3D%2076%29%20OR%20%2830%20%3C%3E%2030%29,(59 <= 76) OR (30 <> 30),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C08_S04,Y3_encoded_boolean,Y3,%2872%20<=%2071%29%20OR%20%2843%20<>%2043%29,(72 <= 71) OR (43 <> 43),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C08_S05,Y3_encoded_boolean,Y3,(85%20%3C%3D%2084)%20OR%20(56%20%3C%3E%2056),(85 <= 84) OR (56 <> 56),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C08_S06,Y3_encoded_boolean,Y3,%281%20%3C%3D%200%29%20OR%20%2869%20%3C%3E%2069%29,(1 <= 0) OR (69 <> 69),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C09_S01,Y3_encoded_boolean,Y3,((44%20%3C%3D%2061)%20%3D%20TRUE),((44 <= 61) = TRUE),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C09_S02,Y3_encoded_boolean,Y3,%28%2857%20%3C%3D%2074%29%20%3D%20TRUE%29,((57 <= 74) = TRUE),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C09_S03,Y3_encoded_boolean,Y3,%28%2870%20<=%2087%29%20=%20TRUE%29,((70 <= 87) = TRUE),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C09_S04,Y3_encoded_boolean,Y3,((83%20%3C%3D%2082)%20%3D%20TRUE),((83 <= 82) = TRUE),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C09_S05,Y3_encoded_boolean,Y3,%28%2896%20%3C%3D%2095%29%20%3D%20TRUE%29,((96 <= 95) = TRUE),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C09_S06,Y3_encoded_boolean,Y3,%28%2812%20<=%2011%29%20=%20TRUE%29,((12 <= 11) = TRUE),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C10_S01,Y3_encoded_boolean,Y3,COALESCE%28%2855%20%3C%3D%2072%29%2C%20FALSE%29,"COALESCE((55 <= 72), FALSE)",1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C10_S02,Y3_encoded_boolean,Y3,COALESCE%28%2868%20<=%2085%29%2C%20FALSE%29,"COALESCE((68 <= 85), FALSE)",1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C10_S03,Y3_encoded_boolean,Y3,"COALESCE((81%20%3C%3D%201),%20FALSE)","COALESCE((81 <= 1), FALSE)",1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C10_S04,Y3_encoded_boolean,Y3,COALESCE%28%2894%20%3C%3D%2093%29%2C%20FALSE%29,"COALESCE((94 <= 93), FALSE)",1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C10_S05,Y3_encoded_boolean,Y3,COALESCE%28%2810%20<=%209%29%2C%20FALSE%29,"COALESCE((10 <= 9), FALSE)",1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R004_C10_S06,Y3_encoded_boolean,Y3,"COALESCE((23%20%3C%3D%2022),%20FALSE)","COALESCE((23 <= 22), FALSE)",1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R005_C01_S01,Y3_encoded_boolean,Y3,%2860%20+%2094%29%20=%20154,(60 + 94) = 154,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R005_C01_S02,Y3_encoded_boolean,Y3,(73%20+%2010)%20%3D%2083,(73 + 10) = 83,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R005_C01_S03,Y3_encoded_boolean,Y3,%2886%20%2B%2023%29%20%3D%20109,(86 + 23) = 109,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R005_C01_S04,Y3_encoded_boolean,Y3,%282%20+%2036%29%20=%2039,(2 + 36) = 39,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R005_C01_S05,Y3_encoded_boolean,Y3,(15%20+%2049)%20%3D%2065,(15 + 49) = 65,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R005_C01_S06,Y3_encoded_boolean,Y3,%2828%20%2B%2062%29%20%3D%2091,(28 + 62) = 91,1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R005_C02_S01,Y3_encoded_boolean,Y3,((71%20+%208)%20%3D%2079),((71 + 8) = 79),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R005_C02_S02,Y3_encoded_boolean,Y3,%28%2884%20%2B%2021%29%20%3D%20105%29,((84 + 21) = 105),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R005_C02_S03,Y3_encoded_boolean,Y3,%28%2897%20+%2034%29%20=%20131%29,((97 + 34) = 131),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R005_C02_S04,Y3_encoded_boolean,Y3,((13%20+%2047)%20%3D%2061),((13 + 47) = 61),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R005_C02_S05,Y3_encoded_boolean,Y3,%28%2826%20%2B%2060%29%20%3D%2087%29,((26 + 60) = 87),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R005_C02_S06,Y3_encoded_boolean,Y3,%28%2839%20+%2073%29%20=%20113%29,((39 + 73) = 113),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R005_C03_S01,Y3_encoded_boolean,Y3,NOT%20%28%2882%20%2B%2019%29%20%3D%20102%29,NOT ((82 + 19) = 102),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R005_C03_S02,Y3_encoded_boolean,Y3,NOT%20%28%2895%20+%2032%29%20=%20128%29,NOT ((95 + 32) = 128),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R005_C03_S03,Y3_encoded_boolean,Y3,NOT%20((11%20+%2045)%20%3D%2057),NOT ((11 + 45) = 57),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R005_C03_S04,Y3_encoded_boolean,Y3,NOT%20%28%2824%20%2B%2058%29%20%3D%2082%29,NOT ((24 + 58) = 82),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R005_C03_S05,Y3_encoded_boolean,Y3,NOT%20%28%2837%20+%2071%29%20=%20108%29,NOT ((37 + 71) = 108),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
Y3_R005_C03_S06,Y3_encoded_boolean,Y3,NOT%20((50%20+%2084)%20%3D%20134),NOT ((50 + 84) = 134),1,1.0,not_run,not_run,not_run,not_run,T1_static_validated,1,1,1
